"text","cmp_code","eu_code"
"Wel zal er scherp op gelet mogen worden dat het leger opereert binnen democratisch-constitutionele grenzen.","202",NA
"In overleg met de Surinaamse regering en particuliere organisaties, zoals het Comité van Christelijke Kerken, wordt met voortvarendheid humanitaire hulp verleend ter leniging van de eerste noden.","101",NA
"Daarbij kan in het bijzonder worden gewezen op de bosnegerbevolking en de vele vluchtelingen, in het bijzonder in Frans Guyana.","201",NA
"Daarnaast dient verdere uitvoering te worden gegeven aan het in 1982 opgeschorte ontwikkelingsverdrag van Nederland met Suriname.","101",NA
"Met het oog daarop worden onderhandelingen gevoerd gericht op een doelmatige besteding van deze ontwikkelingsgelden.","303",NA
"INDONESIË","H",NA
"105. Het is een goede zaak dat de Nederlandse regering een belangrijke positie blijft innemen in de internationale hulpverlening aan de ontwikkeling van Indonesië.","101",NA
"Op basis van deze constructieve betrokkenheid bij dat land vraagt ons land - waar nodig - aandacht voor de rechten van het Zuidmolukse volk en de Papoea's.","201",NA
"In het bijzonder dient de Nederlandse regering er op toe te zien dat de ontwikkeling van West-Irian plaatsvindt met en onder medeverantwoordelijkheid van de Papoeabevolking.","201",NA
"Indien nodig wijzen Nederlandse regeringsfunctionarissen er bij hun Indonesische collega's op hoezeer ons land hecht aan het voortduren van de mogelijkheden van zending en kerkelijke opbouw.","603",NA
"ZUID-AFRIKA","H",NA
"106. Het moment nadert waarop in Zuid-Afrika een eind komt aan een periode waarin uitsluitend blanke Zuid-Afrikanen zeggenschap uitoefenden over staat en maatschappij.","201",NA
"In het maatschappelijk leven zullen ook aan de zwarte bevolkingsgroepen op gelijke voet als de blanken burgerlijke rechten moeten worden toegekend.","201",NA
"Daarnaast zullen de zwarte volken in toenemende mate politieke verantwoordelijkheid gaan dragen voor het regeerbeleid in Zuid-Afrika.","201",NA
"Daartoe worden aan hen rechten gegeven van politieke deelneming en vertegenwoordiging.","201",NA
"Nederland dient op basis van een constructieve betrokkenheid steun te verlenen aan de veranderingsprocessen in Zuid-Afrika.","107",NA
"Ons land doet dit op grond van de historische en culturele verwantschap met Zuid- Afrika, waar nodig appellerend aan de grote openbare betekenis van de christelijke leer en met verwerping van gewelddadige handelingen.","107",NA
"Een politiek van sancties, boycotmaatregelen en internationale isolering van Zuid-Afrika wordt afgewezen.","107",NA
"Het verdient daarentegen aanbeveling de culturele contacten met Zuid-Afrika te intensiveren en een ruim- hartig visumbeleid te voeren.","107",NA
"Geen steun wordt verleend aan organisaties, die op gewelddadige wijze veranderingen in Zuid-Afrika willen bewerkstelligen.","201",NA
"De Nederlandse regering dient een open oog te hebben voor de eigen aard van de Zuidafrikaanse samenlevingsproblematiek, waartoe in het bijzonder de grote culturele verscheidenheid kan worden gerekend.","107",NA
"Wanneer groeperingen in Zuid-Afrika die verscheidenheid in de toekomst ook tot uitdrukking willen laten komen in een confederatieve of federatieve ontwikkeling op staatkundig gebied, met respectering van de rechten van andere groeperingen, behoort zulks niet te worden afgewezen.","202",NA
